Image file: \\Gfs05\g45\SAXS\2020_12\HDF5\2020-12.10_Kevin_day2_SN\2020-12-10_Max_Cu123_SN_000017_data_000014.h5
ImageIntegration1d_chi_output; Output_Directory= \\Gfs05\g45\SAXS\2020_12\Processed\2020-12-09_Kevin_day1_SN\Chi-Sample-7
Profile = Radial, StartAzimuth = 0.0, EndAzimuth = 360.0, Sam_Det_distance = 250.818474293, InnerRadius = 15.0, OuterRadius = 2400.0, Lambda = 30, Ratio = 0.001, Itermax = 100
2400
2.0013229e+00	-9.1464754e-02
2.0231319e+00	-5.4283615e-02
2.0449408e+00	1.0579679e-01
2.0667497e+00	1.5442943e-01
2.0885587e+00	2.4794803e-01
2.1103676e+00	-2.4206827e-01
2.1321765e+00	-1.5490940e-01
2.1539855e+00	2.9810463e-01
2.1757944e+00	4.8588623e-01
2.1976034e+00	-1.2934034e-01
2.2194123e+00	-6.3326343e-02
2.2412212e+00	7.3557998e-02
2.2630302e+00	4.0753162e-01
2.2848391e+00	3.1616671e-01
2.3066480e+00	2.2782028e-01
2.3284570e+00	5.9717391e-02
2.3502659e+00	-3.4099374e-01
2.3720749e+00	3.3322285e-01
2.3938838e+00	2.6974257e-01
2.4156927e+00	5.0168428e-01
2.4375017e+00	5.2665577e-01
2.4593106e+00	4.4967182e-01
2.4811196e+00	-2.6449859e-01
2.5029285e+00	-2.1287776e-01
2.5247374e+00	4.8030864e-01
2.5465464e+00	7.6106575e-01
2.5683553e+00	4.4822793e-01
2.5901642e+00	1.5925197e-01
2.6119732e+00	-1.0155736e-01
2.6337821e+00	3.8471138e-02
2.6555911e+00	1.4943642e-01
2.6774000e+00	4.3197156e-01
2.6992089e+00	1.8709154e-01
2.7210179e+00	-9.1491258e-02
2.7428268e+00	-3.3425783e-02
2.7646358e+00	5.7667156e-02
2.7864447e+00	1.0876819e-01
2.8082536e+00	-1.4747693e-01
2.8300626e+00	8.1094712e-02
2.8518715e+00	-2.3847030e-01
2.8736804e+00	-6.0911831e-02
2.8954894e+00	1.1141220e-01
2.9172983e+00	1.5853255e-01
2.9391073e+00	-7.0719690e-02
2.9609162e+00	1.6641687e-01
2.9827251e+00	1.5384327e-01
3.0045341e+00	-4.2538721e-01
3.0263430e+00	-2.8788387e-01
3.0481519e+00	1.6392658e-01
3.0699609e+00	3.1201052e-01
3.0917698e+00	2.4904152e-01
3.1135788e+00	-1.5307996e-02
3.1353877e+00	-1.5702643e-01
3.1571966e+00	-1.6642431e-02
3.1790056e+00	2.5727345e-02
3.2008145e+00	-7.8695597e-03
3.2226235e+00	1.7386306e-01
3.2444324e+00	-7.1590600e-02
3.2662413e+00	-1.8281956e-02
3.2880503e+00	1.9093224e-01
3.3098592e+00	1.1825605e-01
3.3316681e+00	4.1303916e-01
3.3534771e+00	-1.5885955e-01
3.3752860e+00	-2.9918825e-01
3.3970950e+00	-6.9190978e-02
3.4189039e+00	2.1287015e-01
3.4407128e+00	1.5256369e-01
3.4625218e+00	-1.5242743e-02
3.4843307e+00	-1.4033033e-02
3.5061396e+00	5.1183851e-01
3.5279486e+00	4.2645486e-01
3.5497575e+00	5.4340416e-01
3.5715665e+00	7.5788317e-01
3.5933754e+00	3.5975698e-01
3.6151843e+00	7.1165012e-01
3.6369933e+00	1.1951222e-02
3.6588022e+00	-3.2036363e-01
3.6806112e+00	-1.0900696e-01
3.7024201e+00	1.5518647e-01
3.7242290e+00	2.8961051e-02
3.7460380e+00	-3.7995945e-02
3.7678469e+00	-1.2084690e-01
3.7896558e+00	1.4911358e-01
3.8114648e+00	1.7857470e-01
3.8332737e+00	1.1681021e-01
3.8550827e+00	3.7308525e-02
3.8768916e+00	-1.0806118e-01
3.8987005e+00	3.9425866e-02
3.9205095e+00	4.7158040e-02
3.9423184e+00	-2.9725381e-01
3.9641273e+00	-3.2168082e-02
3.9859363e+00	2.4503245e-02
4.0077452e+00	2.2728073e-01
4.0295542e+00	1.7016522e-01
4.0513631e+00	-1.2726724e-02
4.0731720e+00	-5.8991056e-02
4.0949810e+00	-2.0462396e-01
4.1167899e+00	-1.3484499e-01
4.1385989e+00	2.4461598e-01
4.1604078e+00	8.5685636e-02
4.1822167e+00	-8.3717253e-03
4.2040257e+00	3.8642398e-01
4.2258346e+00	5.4005357e-01
4.2476435e+00	4.5167697e-01
4.2694525e+00	-9.0745251e-02
4.2912614e+00	-5.5495109e-02
4.3130704e+00	-2.2796330e-02
4.3348793e+00	-1.3643456e-01
4.3566882e+00	1.7065576e-01
4.3784972e+00	8.4192726e-02
4.4003061e+00	5.4005342e-02
4.4221151e+00	7.3960869e-01
4.4439240e+00	8.2704958e-01
4.4657329e+00	3.1409901e-01
4.4875419e+00	-2.5637416e-01
4.5093508e+00	-5.0246253e-02
4.5311597e+00	5.7246916e-01
4.5529687e+00	3.8916761e-01
4.5747776e+00	4.2817398e-01
4.5965866e+00	1.7306678e-01
4.6183955e+00	-1.9871036e-01
4.6402044e+00	2.2321600e-01
4.6620134e+00	-6.3528129e-02
4.6838223e+00	-1.4336259e-01
4.7056312e+00	2.9024163e-01
4.7274402e+00	1.5086906e-01
4.7492491e+00	-1.0667962e-01
4.7710581e+00	-2.2374120e-01
4.7928670e+00	5.4262039e-02
4.8146759e+00	1.5172381e-01
4.8364849e+00	-1.1594908e-02
4.8582938e+00	-4.9451803e-02
4.8801028e+00	3.1572249e-01
4.9019117e+00	-2.8323026e-02
4.9237206e+00	1.7594808e-01
4.9455296e+00	1.5110465e-01
4.9673385e+00	-2.6749804e-01
4.9891474e+00	-6.8017612e-02
5.0109564e+00	-1.9863113e-01
5.0327653e+00	-5.4900090e-02
5.0545743e+00	3.2429892e-01
5.0763832e+00	1.5748757e-01
5.0981921e+00	-1.4459994e-01
5.1200011e+00	1.3287005e-01
5.1418100e+00	3.4088592e-01
5.1636189e+00	-1.8760495e-01
5.1854279e+00	6.2237869e-02
5.2072368e+00	1.2572116e-01
5.2290458e+00	1.6690250e-01
5.2508547e+00	-1.8948207e-01
5.2726636e+00	-5.2846004e-02
5.2944726e+00	-2.0401878e-01
5.3162815e+00	5.1084875e-02
5.3380905e+00	1.2351476e-01
5.3598994e+00	7.0979749e-02
5.3817083e+00	4.8673970e-02
5.4035173e+00	1.8555177e-01
5.4253262e+00	8.3856169e-02
5.4471351e+00	-1.6370717e-01
5.4689441e+00	-2.3137857e-01
5.4907530e+00	9.5318334e-02
5.5125620e+00	-8.9965050e-03
5.5343709e+00	-1.2527141e-01
5.5561798e+00	-1.4413819e-01
5.5779888e+00	3.9937733e-02
5.5997977e+00	2.2076127e-01
5.6216066e+00	5.0986859e-02
5.6434156e+00	7.6961213e-02
5.6652245e+00	-9.5506642e-03
5.6870335e+00	-8.8626775e-02
5.7088424e+00	-1.6439514e-01
5.7306513e+00	1.2383488e-01
5.7524603e+00	1.1689056e-01
5.7742692e+00	1.0031874e-01
5.7960782e+00	-1.0336655e-01
5.8178871e+00	-4.8402102e-02
5.8396960e+00	2.4999636e-01
5.8615050e+00	4.3983974e-01
5.8833139e+00	-7.9243695e-02
5.9051228e+00	3.9441936e-02
5.9269318e+00	-2.1892465e-01
5.9487407e+00	-2.1194480e-01
5.9705497e+00	9.8867569e-02
5.9923586e+00	6.4782807e-03
6.0141675e+00	-1.1957484e-02
6.0359765e+00	4.8029188e-01
