Image file: \\Gfs05\g45\SAXS\2020_12\HDF5\2020-12.10_Kevin_day2_SN\2020-12-10_Max_Cu123_SN_000017_data_000017.h5
ImageIntegration1d_chi_output; Output_Directory= \\Gfs05\g45\SAXS\2020_12\Processed\2020-12-09_Kevin_day1_SN\Chi-Sample-7
Profile = Radial, StartAzimuth = 0.0, EndAzimuth = 360.0, Sam_Det_distance = 250.818474293, InnerRadius = 15.0, OuterRadius = 2400.0, Lambda = 30, Ratio = 0.001, Itermax = 100
2400
2.0013229e+00	-2.4098507e-03
2.0231319e+00	-3.8367952e-02
2.0449408e+00	1.9441916e-01
2.0667497e+00	4.0872827e-02
2.0885587e+00	-6.7190640e-02
2.1103676e+00	-3.6277273e-01
2.1321765e+00	2.6858407e-01
2.1539855e+00	4.0435568e-01
2.1757944e+00	1.9211724e-01
2.1976034e+00	1.1516721e-01
2.2194123e+00	-1.4927455e-01
2.2412212e+00	1.9147959e-01
2.2630302e+00	1.6137849e-02
2.2848391e+00	-9.5962122e-02
2.3066480e+00	2.7765632e-02
2.3284570e+00	-2.0721669e-01
2.3502659e+00	-2.5117663e-01
2.3720749e+00	2.7219546e-01
2.3938838e+00	9.8814702e-02
2.4156927e+00	-1.0749261e-01
2.4375017e+00	5.4130743e-03
2.4593106e+00	1.1383800e-01
2.4811196e+00	3.9044926e-01
2.5029285e+00	2.2110816e-01
2.5247374e+00	-1.4021151e-02
2.5465464e+00	-1.7797294e-01
2.5683553e+00	2.1979335e-01
2.5901642e+00	8.8159619e-02
2.6119732e+00	1.4179591e-01
2.6337821e+00	2.7028140e-02
2.6555911e+00	-2.3747667e-01
2.6774000e+00	-2.1850979e-01
2.6992089e+00	1.7291540e-01
2.7210179e+00	-8.2452927e-02
2.7428268e+00	-1.6961451e-01
2.7646358e+00	1.4826673e-01
2.7864447e+00	3.8294555e-01
2.8082536e+00	3.4172699e-01
2.8300626e+00	-9.5050422e-02
2.8518715e+00	1.0357079e-01
2.8736804e+00	3.9878096e-01
2.8954894e+00	5.1866493e-02
2.9172983e+00	-6.6776363e-02
2.9391073e+00	1.0893605e-01
2.9609162e+00	-1.7454165e-03
2.9827251e+00	-3.7306407e-02
3.0045341e+00	-1.5126346e-01
3.0263430e+00	9.7169632e-02
3.0481519e+00	5.6850995e-02
3.0699609e+00	-2.7201053e-02
3.0917698e+00	-3.3498740e-02
3.1135788e+00	-9.2269324e-02
3.1353877e+00	4.6678378e-01
3.1571966e+00	3.4763429e-01
3.1790056e+00	3.5682299e-02
3.2008145e+00	8.1237202e-02
3.2226235e+00	1.1302332e-01
