#F C:\frames\spec\210407_mkl_3C_sc_wo_0002.021
#C title =s:2 frm:21 210407_mkl_3C_sc_wo
#C wavelength =0.15406

#S 1  fr_average C:\frames\spec\210407_mkl_3C_sc_wo_0002.021 C:\win32app\speccom\mask.axs chi 0 180 0 360 0.02
#C 2 theta =0.000000 to 180.000002 deg
#C   q   =0.000000 to 81.568039 nm^-1
#C  chi  =0.000000 to 360.000005 deg
#C collumns:
#C  1 position (2theta or chi in degrees)
#C  2 average intensity (sum of all counts in the region divided with number of pixels)
#C  3 Number of pixels in region)
#C  4 error (sum of sqrt(intensity) for all pixels divided by number)
#N 4
#L TTh  Int  N_pix  Err
4.590000 	0.033473 	239.000000 	0.033473
4.610000 	0.033684 	475.000000 	0.032451
4.630000 	0.020934 	621.000000 	0.020934
4.650000 	0.029610 	743.000000 	0.028821
4.670000 	0.027155 	847.000000 	0.027155
4.690000 	0.018143 	937.000000 	0.018143
4.710000 	0.021380 	1029.000000 	0.020811
4.730000 	0.031732 	1103.000000 	0.031201
4.750000 	0.030483 	1181.000000 	0.030483
4.770000 	0.024980 	1241.000000 	0.024508
4.790000 	0.022607 	1327.000000 	0.022607
4.810000 	0.032680 	1377.000000 	0.031829
4.830000 	0.031659 	1453.000000 	0.031659
4.850000 	0.030303 	1518.000000 	0.028759
4.870000 	0.026165 	1567.000000 	0.025791
4.890000 	0.029896 	1639.000000 	0.029539
4.910000 	0.037657 	1673.000000 	0.037657
4.930000 	0.038968 	1745.000000 	0.038297
4.950000 	0.040156 	1793.000000 	0.039503
4.970000 	0.045927 	1829.000000 	0.045286
4.990000 	0.040590 	1897.000000 	0.038738
5.010000 	0.046883 	1941.000000 	0.045928
5.030000 	0.051733 	1991.000000 	0.049673
5.050000 	0.059401 	2037.000000 	0.058251
5.070000 	0.060505 	2099.000000 	0.058551
5.090000 	0.049365 	2127.000000 	0.047437
5.110000 	0.055989 	2179.000000 	0.053996
5.130000 	0.064039 	2233.000000 	0.062990
5.150000 	0.058537 	2255.000000 	0.056978
5.170000 	0.056490 	2319.000000 	0.055479
5.190000 	0.052854 	2365.000000 	0.051368
5.210000 	0.064033 	2405.000000 	0.062328
5.230000 	0.069636 	2470.000000 	0.067738
5.250000 	0.067735 	2495.000000 	0.065857
5.270000 	0.073151 	2529.000000 	0.070469
5.290000 	0.071456 	2575.000000 	0.069864
5.310000 	0.072541 	2633.000000 	0.069871
5.330000 	0.064735 	2657.000000 	0.061648
5.350000 	0.071349 	2705.000000 	0.068101
5.370000 	0.069307 	2727.000000 	0.067588
5.390000 	0.074847 	2779.000000 	0.072915
5.410000 	0.070800 	2839.000000 	0.068324
5.430000 	0.070249 	2847.000000 	0.066957
5.450000 	0.070669 	2915.000000 	0.069061
5.470000 	0.070480 	2937.000000 	0.068087
5.490000 	0.067272 	2973.000000 	0.064317
5.510000 	0.071026 	3013.000000 	0.069859
5.530000 	0.065139 	3055.000000 	0.062807
5.550000 	0.068732 	3099.000000 	0.066432
5.570000 	0.080127 	3145.000000 	0.076961
5.590000 	0.067025 	3163.000000 	0.064587
5.610000 	0.075866 	3203.000000 	0.073276
5.630000 	0.063686 	3266.000000 	0.060608
5.650000 	0.071798 	3287.000000 	0.069630
5.670000 	0.073207 	3333.000000 	0.070366
5.690000 	0.069622 	3361.000000 	0.067705
5.710000 	0.067118 	3397.000000 	0.064675
5.730000 	0.070571 	3415.000000 	0.068313
5.750000 	0.065024 	3491.000000 	0.063654
5.770000 	0.071531 	3495.000000 	0.069687
5.790000 	0.073897 	3559.000000 	0.073074
5.810000 	0.067003 	3567.000000 	0.065170
5.830000 	0.063245 	3605.000000 	0.061919
5.850000 	0.075995 	3645.000000 	0.073262
5.870000 	0.074538 	3676.000000 	0.072944
5.890000 	0.071564 	3703.000000 	0.068848
5.910000 	0.075121 	3714.000000 	0.072546
5.930000 	0.070532 	3743.000000 	0.067950
5.950000 	0.064062 	3762.000000 	0.062635
5.970000 	0.065492 	3802.000000 	0.064105
5.990000 	0.066369 	3812.000000 	0.064500
6.010000 	0.067494 	3867.000000 	0.065954
6.030000 	0.065285 	3860.000000 	0.063919
6.050000 	0.062404 	3894.000000 	0.059822
6.070000 	0.061209 	3921.000000 	0.060163
6.090000 	0.064932 	3958.000000 	0.063279
6.110000 	0.059698 	3970.000000 	0.058960
6.130000 	0.064919 	4005.000000 	0.062725
6.150000 	0.062578 	4011.000000 	0.060533
6.170000 	0.058517 	4033.000000 	0.057646
6.190000 	0.067842 	4083.000000 	0.066838
6.210000 	0.062531 	4078.000000 	0.060807
6.230000 	0.058638 	4127.000000 	0.057054
6.250000 	0.056147 	4132.000000 	0.055297
6.270000 	0.065280 	4136.000000 	0.064289
6.290000 	0.048314 	4181.000000 	0.047333
6.310000 	0.058259 	4171.000000 	0.057557
6.330000 	0.060929 	4218.000000 	0.059263
6.350000 	0.057129 	4201.000000 	0.055874
6.370000 	0.061608 	4204.000000 	0.059774
6.390000 	0.060792 	4244.000000 	0.059549
6.410000 	0.053953 	4263.000000 	0.052693
6.430000 	0.055491 	4271.000000 	0.055079
6.450000 	0.056555 	4279.000000 	0.055186
6.470000 	0.062996 	4286.000000 	0.061607
6.490000 	0.058156 	4316.000000 	0.056663
6.510000 	0.061351 	4352.000000 	0.059870
6.530000 	0.055838 	4334.000000 	0.054891
6.550000 	0.075532 	4369.000000 	0.073387
6.570000 	0.079285 	4364.000000 	0.077406
6.590000 	0.109667 	4386.000000 	0.106061
6.610000 	0.129891 	4396.000000 	0.122144
6.630000 	0.163117 	4414.000000 	0.152613
6.650000 	0.203967 	4437.000000 	0.185169
6.670000 	0.199596 	4459.000000 	0.183703
6.690000 	0.147989 	4426.000000 	0.139366
6.710000 	0.127261 	4479.000000 	0.121812
6.730000 	0.087782 	4477.000000 	0.085689
6.750000 	0.077110 	4526.000000 	0.075169
6.770000 	0.066637 	4502.000000 	0.065336
6.790000 	0.058289 	4512.000000 	0.056731
